iter	Passed	Remaining
3221	92816	80026
3222	92851	80002
3223	92892	79984
3224	92935	79967
3225	92981	79953
3226	93090	79993
3227	93124	79969
3228	93154	79941
3229	93188	79916
3230	93223	79893
3231	93259	79870
3232	93300	79852
3233	93360	79849
3234	93408	79837
3235	93477	79842
3236	93532	79836
3237	93592	79834
3238	93664	79841
3239	93732	79846
3240	93770	79825
3241	93808	79804
3242	93844	79780
3243	93879	79757
3244	93920	79738
3245	93954	79713
3246	93993	79693
3247	94026	79667
3248	94062	79644
3249	94095	79619
3250	94128	79593
3251	94160	79567
3252	94194	79542
3253	94237	79525
3254	94293	79519
3255	94346	79510
3256	94397	79500
3257	94446	79488
3258	94498	79478
3259	94559	79476
3260	94593	79451
3261	94633	79431
3262	94672	79410
3263	94746	79420
3264	94779	79394
3265	94823	79377
3266	94852	79348
3267	94893	79329
3268	94934	79310
3269	94978	79294
3270	95014	79270
3271	95047	79245
3272	95085	79223
3273	95118	79197
3274	95153	79173
3275	95245	79196
3276	95292	79182
3277	95332	79162
3278	95379	79148
3279	95421	79129
3280	95454	79104
3281	95492	79082
3282	95536	79065
3283	95574	79044
3284	95611	79021
3285	95654	79003
3286	95689	78979
3287	95722	78953
3288	95756	78928
3289	95793	78906
3290	95828	78881
3291	95868	78861
3292	95901	78835
3293	95934	78809
3294	95966	78783
3295	96007	78763
3296	96041	78738
3297	96074	78712
3298	96107	78686
3299	96137	78657
3300	96188	78646
3301	96251	78645
3302	96301	78633
3303	96345	78616
3304	96382	78593
3305	96431	78579
3306	96469	78558
3307	96502	78532
3308	96543	78512
3309	96578	78488
3310	96613	78464
3311	96649	78440
3312	96682	78414
3313	96732	78401
3314	96813	78414
3315	96872	78409
3316	96919	78394
3317	96960	78375
3318	97003	78356
3319	97052	78343
3320	97079	78312
3321	97157	78322
3322	97232	78330
3323	97289	78323
3324	97342	78313
3325	97383	78293
3326	97425	78274
3327	97456	78246
3328	97493	78223
3329	97524	78195
3330	97568	78177
3331	97625	78170
3332	97677	78159
3333	97729	78148
3334	97778	78134
3335	97825	78119
3336	97870	78102
3337	97918	78088
3338	97963	78071
3339	97999	78047
3340	98047	78033
3341	98096	78018
3342	98133	77995
3343	98165	77968
3344	98198	77941
3345	98229	77913
3346	98265	77889
3347	98294	77860
3348	98333	77839
3349	98365	77811
3350	98402	77788
3351	98432	77759
3352	98469	77735
3353	98503	77710
3354	98534	77682
3355	98567	77656
3356	98601	77630
3357	98631	77601
3358	98663	77574
3359	98696	77547
3360	98734	77524
3361	98767	77497
3362	98797	77469
3363	98831	77443
3364	98864	77417
3365	98899	77391
3366	98937	77369
3367	98974	77346
3368	99012	77323
3369	99052	77302
3370	99096	77284
3371	99148	77272
3372	99183	77247
3373	99213	77218
3374	99245	77190
3375	99281	77166
3376	99313	77139
3377	99351	77116
3378	99390	77094
3379	99425	77069
3380	99461	77045
3381	99493	77017
3382	99524	76989
3383	99555	76961
3384	99595	76940
3385	99629	76913
3386	99659	76885
3387	99690	76856
3388	99724	76830
3389	99757	76804
3390	99803	76787
3391	99837	76762
3392	99869	76734
3393	99898	76704
3394	99928	76675
3395	99965	76651
3396	99995	76623
3397	100034	76600
3398	100073	76578
3399	100133	76573
3400	100186	76560
3401	100233	76544
3402	100279	76528
3403	100315	76503
3404	100344	76474
3405	100381	76449
3406	100413	76423
3407	100446	76395
3408	100480	76369
3409	100511	76341
3410	100546	76316
3411	100582	76291
3412	100635	76280
3413	100678	76261
3414	100719	76240
3415	100753	76214
3416	100797	76195
3417	100850	76183
3418	100891	76162
3419	100946	76152
3420	100987	76131
3421	101031	76113
3422	101086	76103
3423	101135	76088
3424	101186	76074
3425	101244	76066
3426	101284	76044
3427	101331	76028
3428	101374	76008
3429	101412	75985
3430	101450	75962
3431	101483	75935
3432	101517	75908
3433	101551	75882
3434	101582	75854
3435	101613	75825
3436	101659	75808
3437	101714	75798
3438	101760	75780
3439	101811	75766
3440	101891	75774
3441	101930	75751
3442	101973	75732
3443	102010	75708
3444	102051	75686
3445	102094	75667
3446	102124	75638
3447	102165	75616
3448	102195	75587
3449	102226	75558
3450	102260	75532
3451	102292	75504
3452	102326	75478
3453	102368	75457
3454	102399	75429
3455	102431	75400
3456	102474	75381
3457	102522	75365
3458	102563	75343
3459	102610	75327
3460	102649	75304
3461	102688	75280
3462	102716	75250
3463	102754	75226
3464	102783	75196
3465	102822	75173
3466	102855	75146
3467	102890	75120
3468	102921	75092
3469	102951	75062
3470	102985	75035
3471	103015	75006
3472	103049	74979
3473	103081	74952
3474	103120	74929
3475	103152	74901
3476	103183	74872
3477	103214	74843
3478	103247	74816
3479	103278	74787
3480	103309	74759
3481	103340	74730
3482	103373	74703
3483	103405	74675
3484	103447	74654
3485	103481	74627
3486	103515	74600
3487	103550	74575
3488	103580	74546
3489	103618	74521
3490	103651	74495
3491	103685	74468
3492	103717	74440
3493	103753	74415
3494	103786	74387
3495	103818	74359
3496	103851	74332
3497	103888	74307
3498	103917	74277
3499	103946	74247
3500	103975	74217
3501	104009	74190
3502	104042	74163
3503	104074	74135
3504	104104	74105
3505	104145	74084
3506	104177	74056
3507	104209	74027
3508	104243	74001
3509	104273	73972
3510	104307	73945
3511	104338	73916
3512	104375	73891
3513	104405	73862
3514	104444	73838
3515	104477	73812
3516	104510	73784
3517	104541	73755
3518	104570	73725
3519	104598	73694
3520	104670	73694
3521	104726	73683
3522	104756	73653
3523	104788	73625
3524	104822	73598
3525	104854	73570
3526	104887	73543
3527	104919	73514
3528	104954	73488
3529	104987	73461
3530	105025	73437
3531	105069	73417
3532	105102	73390
3533	105134	73362
3534	105165	73333
3535	105197	73305
3536	105226	73274
3537	105261	73248
3538	105306	73229
3539	105342	73204
3540	105374	73176
3541	105422	73158
3542	105457	73132
3543	105496	73109
3544	105524	73078
3545	105555	73049
3546	105583	73018
3547	105610	72986
3548	105645	72960
3549	105673	72929
3550	105703	72899
3551	105733	72870
3552	105761	72839
3553	105798	72814
3554	105832	72787
3555	105885	72773
3556	105924	72750
3557	105964	72727
3558	105996	72699
3559	106029	72671
3560	106072	72651
3561	106110	72627
3562	106142	72598
3563	106178	72573
3564	106208	72543
3565	106240	72514
3566	106270	72485
3567	106302	72457
3568	106330	72426
3569	106361	72397
3570	106388	72365
3571	106413	72332
3572	106439	72300
3573	106468	72269
3574	106494	72237
3575	106523	72206
3576	106549	72174
3577	106576	72142
3578	106603	72111
3579	106633	72081
3580	106664	72053
3581	106701	72027
3582	106733	71999
3583	106766	71972
3584	106797	71943
3585	106840	71922
3586	106888	71904
3587	106919	71875
3588	106951	71847
3589	106981	71817
3590	107013	71789
3591	107042	71758
3592	107076	71732
3593	107105	71701
3594	107134	71671
3595	107163	71640
3596	107191	71610
3597	107222	71580
3598	107250	71549
3599	107277	71518
3600	107307	71488
3601	107336	71458
3602	107368	71429
3603	107398	71400
3604	107426	71369
3605	107454	71338
3606	107484	71308
3607	107513	71278
3608	107540	71247
3609	107572	71218
3610	107600	71187
3611	107630	71157
3612	107661	71128
3613	107689	71097
3614	107717	71066
3615	107749	71038
3616	107777	71007
3617	107806	70977
3618	107841	70950
3619	107871	70921
3620	107899	70890
3621	107928	70859
3622	107958	70829
3623	107985	70798
3624	108013	70767
3625	108043	70738
3626	108073	70708
3627	108101	70677
3628	108130	70647
3629	108160	70617
3630	108189	70586
3631	108216	70555
3632	108243	70523
3633	108274	70494
3634	108304	70465
3635	108336	70436
3636	108385	70419
3637	108420	70392
3638	108462	70370
3639	108499	70345
3640	108532	70318
3641	108565	70290
3642	108599	70263
3643	108632	70235
3644	108665	70207
3645	108696	70178
3646	108733	70153
3647	108765	70125
3648	108804	70101
3649	108839	70074
3650	108873	70047
3651	108907	70020
3652	108940	69992
3653	108975	69966
3654	109049	69964
3655	109133	69969
3656	109212	69971
3657	109289	69971
3658	109362	69969
3659	109392	69939
3660	109421	69908
3661	109454	69880
3662	109484	69851
3663	109513	69820
3664	109539	69788
3665	109569	69758
3666	109600	69729
3667	109628	69698
3668	109658	69668
3669	109689	69639
3670	109717	69608
3671	109747	69578
3672	109776	69548
3673	109805	69517
3674	109836	69488
3675	109864	69457
3676	109898	69430
3677	109927	69399
3678	109954	69368
3679	109983	69337
3680	110012	69306
3681	110040	69275
3682	110070	69246
3683	110105	69219
3684	110138	69191
3685	110167	69161
3686	110195	69129
3687	110222	69098
3688	110249	69066
3689	110278	69036
3690	110309	69007
3691	110338	68976
3692	110366	68945
3693	110396	68915
3694	110423	68883
3695	110451	68853
3696	110479	68822
3697	110507	68790
3698	110534	68759
3699	110561	68727
3700	110590	68696
3701	110620	68667
3702	110646	68634
3703	110676	68605
3704	110710	68577
3705	110735	68544
3706	110763	68513
3707	110789	68481
3708	110816	68449
3709	110847	68420
3710	110880	68392
3711	110909	68362
3712	110941	68334
3713	110971	68304
3714	111039	68297
3715	111084	68276
3716	111129	68256
3717	111173	68235
3718	111208	68207
3719	111243	68181
3720	111271	68150
3721	111302	68120
3722	111334	68092
3723	111375	68069
3724	111406	68040
3725	111440	68013
3726	111472	67984
3727	111500	67953
3728	111531	67924
3729	111560	67893
3730	111590	67863
3731	111618	67832
3732	111646	67801
3733	111677	67772
3734	111706	67741
3735	111735	67710
3736	111776	67687
3737	111804	67657
3738	111833	67626
3739	111861	67595
3740	111892	67565
3741	111923	67536
3742	111957	67509
3743	111988	67480
3744	112017	67450
3745	112049	67421
3746	112079	67391
3747	112110	67361
3748	112135	67329
3749	112167	67300
3750	112197	67270
3751	112230	67242
3752	112261	67213
3753	112289	67182
3754	112318	67151
3755	112347	67121
3756	112385	67096
3757	112427	67073
3758	112475	67054
3759	112539	67044
3760	112603	67035
3761	112655	67018
3762	112693	66993
3763	112736	66970
3764	112769	66942
3765	112798	66912
3766	112830	66883
3767	112871	66860
3768	112903	66831
3769	112940	66805
3770	112973	66777
3771	113007	66749
3772	113039	66721
3773	113068	66690
3774	113100	66662
3775	113134	66634
3776	113171	66608
3777	113207	66582
3778	113243	66555
3779	113274	66526
3780	113304	66496
3781	113338	66468
3782	113366	66437
3783	113393	66405
3784	113425	66377
3785	113453	66345
3786	113482	66315
3787	113514	66286
3788	113541	66255
3789	113570	66224
3790	113600	66194
3791	113628	66163
3792	113660	66134
3793	113691	66105
3794	113720	66074
3795	113752	66045
3796	113779	66014
3797	113808	65983
3798	113835	65952
3799	113864	65921
3800	113892	65890
3801	113923	65861
3802	113952	65830
3803	113981	65800
3804	114010	65769
3805	114045	65742
3806	114075	65712
3807	114105	65682
3808	114136	65653
3809	114167	65624
3810	114194	65592
3811	114226	65563
3812	114252	65531
3813	114282	65501
3814	114315	65473
3815	114343	65442
3816	114373	65412
3817	114400	65380
3818	114451	65362
3819	114503	65344
3820	114555	65327
3821	114614	65314
3822	114650	65287
3823	114691	65264
3824	114764	65258
3825	114811	65238
3826	114871	65224
3827	114906	65197
3828	114940	65169
3829	114989	65150
3830	115023	65122
3831	115082	65109
3832	115114	65080
3833	115153	65055
3834	115186	65026
3835	115221	64999
3836	115264	64976
3837	115314	64958
3838	115363	64938
3839	115402	64914
3840	115429	64882
3841	115460	64852
3842	115488	64821
3843	115515	64789
3844	115546	64759
3845	115574	64728
3846	115606	64700
3847	115634	64668
3848	115664	64638
3849	115694	64608
3850	115722	64577
3851	115751	64546
3852	115782	64517
3853	115813	64487
3854	115843	64457
3855	115870	64426
3856	115899	64395
3857	115930	64365
3858	115963	64337
3859	115999	64310
3860	116027	64279
3861	116057	64249
3862	116086	64218
3863	116114	64187
3864	116142	64156
3865	116171	64125
3866	116197	64093
3867	116225	64062
3868	116255	64031
3869	116284	64001
3870	116315	63971
3871	116343	63940
3872	116372	63909
3873	116401	63879
3874	116430	63848
3875	116459	63818
3876	116489	63788
3877	116517	63757
3878	116547	63726
3879	116577	63696
3880	116605	63665
3881	116633	63634
3882	116663	63604
3883	116691	63573
3884	116723	63544
3885	116765	63521
3886	116794	63490
3887	116822	63459
3888	116851	63428
3889	116881	63398
3890	116910	63367
3891	116940	63337
3892	116977	63311
3893	117005	63280
3894	117037	63251
3895	117065	63220
3896	117094	63189
3897	117125	63160
3898	117153	63128
3899	117182	63098
3900	117231	63078
3901	117269	63052
3902	117329	63038
3903	117372	63015
3904	117403	62985
3905	117434	62956
3906	117463	62925
3907	117502	62900
3908	117535	62871
3909	117566	62842
3910	117598	62813
3911	117629	62783
3912	117664	62756
3913	117695	62726
3914	117728	62698
3915	117758	62668
3916	117811	62650
3917	117844	62621
3918	117875	62592
3919	117920	62569
3920	117968	62549
3921	118006	62523
3922	118054	62503
3923	118098	62480
3924	118129	62450
3925	118163	62422
3926	118191	62391
3927	118221	62361
3928	118255	62332
3929	118292	62306
3930	118328	62279
3931	118383	62262
3932	118446	62250
3933	118486	62225
3934	118535	62204
3935	118574	62179
3936	118614	62154
3937	118646	62125
3938	118681	62097
3939	118713	62068
3940	118745	62039
3941	118782	62013
3942	118815	61984
3943	118854	61958
3944	118885	61929
3945	118916	61899
3946	118949	61870
3947	118979	61840
3948	119018	61814
3949	119048	61784
3950	119084	61757
3951	119115	61728
3952	119150	61700
3953	119183	61671
3954	119215	61642
3955	119255	61617
3956	119287	61588
3957	119327	61563
3958	119358	61533
3959	119391	61504
3960	119424	61475
3961	119455	61446
3962	119491	61419
3963	119525	61390
3964	119564	61365
3965	119594	61335
3966	119627	61306
3967	119657	61276
3968	119689	61246
3969	119729	61221
3970	119765	61194
3971	119803	61168
3972	119841	61142
3973	119877	61115
3974	119917	61089
3975	119951	61061
3976	119981	61031
3977	120012	61001
3978	120045	60973
3979	120085	60947
3980	120120	60920
3981	120152	60890
3982	120187	60863
3983	120217	60833
3984	120249	60803
3985	120281	60774
3986	120318	60747
3987	120368	60727
3988	120397	60696
3989	120432	60668
3990	120464	60639
3991	120500	60612
3992	120529	60581
3993	120563	60553
3994	120599	60526
3995	120638	60500
3996	120673	60472
3997	120702	60442
3998	120739	60415
3999	120770	60385
4000	120812	60360
4001	120849	60334
4002	120887	60307
4003	120919	60278
4004	120955	60251
4005	120988	60222
4006	121026	60196
4007	121076	60175
4008	121125	60155
4009	121166	60130
4010	121209	60106
4011	121243	60077
4012	121275	60048
4013	121306	60018
4014	121336	59988
4015	121367	59958
4016	121396	59927
4017	121425	59896
4018	121458	59868
4019	121489	59838
4020	121523	59809
4021	121553	59779
4022	121587	59750
4023	121618	59721
4024	121648	59691
4025	121680	59661
4026	121720	59636
4027	121771	59615
4028	121821	59595
4029	121866	59572
4030	121909	59548
4031	121950	59523
4032	121985	59495
4033	122021	59467
4034	122057	59440
4035	122087	59410
4036	122124	59383
4037	122161	59356
4038	122209	59334
4039	122260	59314
4040	122308	59292
4041	122352	59269
4042	122379	59237
4043	122411	59208
4044	122450	59181
4045	122493	59157
4046	122533	59132
4047	122580	59109
4048	122630	59089
4049	122668	59062
4050	122717	59041
4051	122766	59019
4052	122804	58993
4053	122844	58967
4054	122875	58938
4055	122912	58910
4056	122965	58891
4057	123028	58876
4058	123072	58852
4059	123126	58833
4060	123188	58818
4061	123219	58788
4062	123259	58762
4063	123291	58733
4064	123324	58704
4065	123357	58675
4066	123389	58645
4067	123426	58618
4068	123457	58588
4069	123492	58560
4070	123531	58534
4071	123565	58505
4072	123598	58476
4073	123629	58446
4074	123666	58418
4075	123701	58390
4076	123737	58363
4077	123777	58337
4078	123823	58314
4079	123894	58303
4080	123943	58281
4081	123990	58258
4082	124043	58239
4083	124078	58210
4084	124124	58188
4085	124175	58167
4086	124222	58144
4087	124294	58133
4088	124338	58109
4089	124372	58080
4090	124403	58050
4091	124439	58023
4092	124483	57998
4093	124530	57976
4094	124577	57953
4095	124614	57926
4096	124649	57897
4097	124680	57867
4098	124712	57838
4099	124744	57808
4100	124777	57779
4101	124809	57749
4102	124847	57722
4103	124890	57697
4104	124931	57672
4105	124980	57650
4106	125027	57627
4107	125061	57599
4108	125103	57573
4109	125153	57552
4110	125227	57542
4111	125321	57540
4112	125402	57533
4113	125448	57509
4114	125519	57498
4115	125585	57483
4116	125638	57463
4117	125685	57440
4118	125733	57417
4119	125787	57397
4120	125838	57377
4121	125912	57366
4122	125956	57342
4123	126003	57318
4124	126058	57299
4125	126101	57274
4126	126143	57249
4127	126187	57224
4128	126228	57198
4129	126267	57172
4130	126317	57150
4131	126360	57125
4132	126392	57095
4133	126434	57069
4134	126499	57054
4135	126561	57038
4136	126602	57012
4137	126645	56987
4138	126676	56957
4139	126707	56926
4140	126736	56895
4141	126780	56870
4142	126827	56847
4143	126878	56825
4144	126927	56803
4145	126956	56772
4146	126993	56744
4147	127038	56720
4148	127097	56702
4149	127153	56682
4150	127197	56658
4151	127246	56635
4152	127282	56607
4153	127318	56579
4154	127360	56553
4155	127405	56529
4156	127458	56508
4157	127505	56485
4158	127559	56464
4159	127607	56441
4160	127641	56412
4161	127673	56382
4162	127712	56355
4163	127752	56328
4164	127789	56300
4165	127835	56277
4166	127893	56258
4167	127942	56235
4168	127975	56206
4169	128015	56179
4170	128051	56150
4171	128093	56125
4172	128144	56103
4173	128211	56088
4174	128259	56065
4175	128305	56041
4176	128357	56020
4177	128409	55998
4178	128458	55975
4179	128503	55951
4180	128535	55921
4181	128570	55892
4182	128606	55863
4183	128642	55835
4184	128681	55808
4185	128713	55777
4186	128754	55751
4187	128785	55721
4188	128821	55692
4189	128857	55664
4190	128893	55635
4191	128928	55606
4192	128961	55576
4193	128998	55548
4194	129028	55517
4195	129057	55486
4196	129092	55457
4197	129133	55430
4198	129184	55408
4199	129228	55383
4200	129277	55360
4201	129315	55333
4202	129351	55304
4203	129386	55275
4204	129416	55244
4205	129449	55214
4206	129483	55185
4207	129518	55156
4208	129549	55125
4209	129582	55095
4210	129623	55069
4211	129656	55039
4212	129691	55010
4213	129723	54980
4214	129758	54951
4215	129798	54924
4216	129829	54893
4217	129860	54862
4218	129893	54832
4219	129931	54805
4220	129962	54774
4221	129994	54744
4222	130040	54719
4223	130119	54709
4224	130175	54689
4225	130206	54658
4226	130236	54627
4227	130268	54596
4228	130307	54569
4229	130337	54538
4230	130377	54511
4231	130408	54480
4232	130437	54449
4233	130473	54420
4234	130502	54389
4235	130539	54360
4236	130570	54329
4237	130602	54299
4238	130639	54271
4239	130665	54238
4240	130703	54210
4241	130735	54180
4242	130767	54150
4243	130799	54119
4244	130828	54088
4245	130857	54056
4246	130883	54023
4247	130909	53991
4248	130938	53959
4249	130964	53926
4250	130996	53896
4251	131024	53864
4252	131054	53833
4253	131083	53801
4254	131108	53768
4255	131134	53735
4256	131162	53703
4257	131189	53671
4258	131217	53639
4259	131253	53610
4260	131285	53580
4261	131313	53548
4262	131347	53518
4263	131378	53487
4264	131411	53458
4265	131452	53431
4266	131485	53401
4267	131516	53370
4268	131548	53340
4269	131583	53311
4270	131614	53280
4271	131645	53249
4272	131677	53219
4273	131708	53188
4274	131740	53158
4275	131771	53127
4276	131805	53098
4277	131835	53067
4278	131864	53035
4279	131902	53007
4280	131935	52977
4281	131968	52947
4282	132000	52917
4283	132041	52890
4284	132071	52859
4285	132102	52828
4286	132143	52801
4287	132174	52771
4288	132206	52740
4289	132237	52710
4290	132269	52679
4291	132300	52648
4292	132331	52618
4293	132363	52587
4294	132394	52557
4295	132431	52528
4296	132464	52498
4297	132498	52469
4298	132540	52442
4299	132574	52413
4300	132606	52382
4301	132646	52355
4302	132681	52326
4303	132722	52299
4304	132758	52270
4305	132793	52241
4306	132829	52212
4307	132860	52181
4308	132890	52151
4309	132925	52121
4310	132957	52091
4311	132991	52061
4312	133022	52030
4313	133058	52002
4314	133093	51972
4315	133126	51942
4316	133166	51915
4317	133198	51885
4318	133235	51856
4319	133271	51827
4320	133304	51797
4321	133334	51766
4322	133365	51735
4323	133407	51709
4324	133441	51679
4325	133476	51650
4326	133509	51620
4327	133549	51593
4328	133587	51564
4329	133629	51538
4330	133671	51511
4331	133705	51482
4332	133737	51451
4333	133773	51422
4334	133811	51394
4335	133844	51364
4336	133881	51336
4337	133914	51306
4338	133954	51278
4339	133984	51247
4340	134021	51219
4341	134062	51191
4342	134102	51164
4343	134133	51133
4344	134167	51103
4345	134207	51076
4346	134240	51046
4347	134270	51015
4348	134302	50984
4349	134338	50956
4350	134370	50925
4351	134404	50895
4352	134436	50865
4353	134470	50835
4354	134512	50808
4355	134546	50779
4356	134577	50748
4357	134609	50717
4358	134643	50688
4359	134674	50657
4360	134714	50629
4361	134749	50600
4362	134780	50569
4363	134812	50539
4364	134846	50509
4365	134882	50480
4366	134914	50449
4367	134948	50420
4368	134983	50390
4369	135014	50360
4370	135048	50330
4371	135081	50300
4372	135113	50269
4373	135146	50239
4374	135186	50212
4375	135227	50185
4376	135270	50158
4377	135305	50129
4378	135344	50101
4379	135385	50074
4380	135420	50044
4381	135451	50013
4382	135483	49983
4383	135518	49953
4384	135549	49923
4385	135584	49893
4386	135614	49862
4387	135650	49833
4388	135687	49804
4389	135725	49776
4390	135760	49746
4391	135797	49718
4392	135834	49689
4393	135865	49658
4394	135902	49630
4395	135936	49599
4396	135978	49573
4397	136011	49543
4398	136042	49512
4399	136074	49481
4400	136106	49451
4401	136139	49420
4402	136173	49391
4403	136208	49361
4404	136241	49331
4405	136271	49300
4406	136306	49270
4407	136339	49240
4408	136373	49210
4409	136405	49180
4410	136439	49150
4411	136473	49120
4412	136505	49090
4413	136539	49060
4414	136570	49029
4415	136611	49002
4416	136649	48973
4417	136680	48942
4418	136714	48912
4419	136744	48881
4420	136780	48852
4421	136813	48822
4422	136848	48792
4423	136886	48764
4424	136918	48733
4425	136950	48702
4426	136981	48672
4427	137018	48643
4428	137051	48613
4429	137086	48583
4430	137116	48552
4431	137149	48522
4432	137189	48494
4433	137226	48465
4434	137259	48435
4435	137298	48407
4436	137332	48377
4437	137363	48346
4438	137397	48316
4439	137428	48285
4440	137460	48255
4441	137495	48225
4442	137526	48194
4443	137560	48164
4444	137592	48134
4445	137625	48103
4446	137658	48073
4447	137689	48042
4448	137721	48012
4449	137752	47981
4450	137794	47954
4451	137827	47923
4452	137859	47893
4453	137897	47864
4454	137927	47833
4455	137968	47806
4456	138000	47775
4457	138036	47746
4458	138067	47715
4459	138104	47686
4460	138136	47655
4461	138176	47627
4462	138210	47597
4463	138253	47571
4464	138287	47541
4465	138317	47509
4466	138351	47480
4467	138383	47449
4468	138415	47418
4469	138449	47388
4470	138483	47358
4471	138526	47331
4472	138561	47302
4473	138594	47272
4474	138628	47242
4475	138663	47212
4476	138695	47181
4477	138727	47151
4478	138762	47121
4479	138802	47093
4480	138838	47064
4481	138868	47033
4482	138902	47003
4483	138933	46972
4484	138974	46944
4485	139014	46916
4486	139046	46885
4487	139076	46854
4488	139112	46825
4489	139146	46795
4490	139174	46763
4491	139210	46734
4492	139243	46703
4493	139278	46674
4494	139312	46643
4495	139352	46616
4496	139389	46587
4497	139421	46556
4498	139458	46527
4499	139491	46497
4500	139526	46467
4501	139558	46436
4502	139590	46406
4503	139631	46378
4504	139664	46348
4505	139698	46318
4506	139731	46287
4507	139764	46257
4508	139797	46227
4509	139829	46196
4510	139865	46167
4511	139898	46136
4512	139934	46107
4513	139975	46079
4514	140008	46049
4515	140040	46018
4516	140071	45987
4517	140113	45960
4518	140146	45929
4519	140193	45903
4520	140223	45872
4521	140254	45841
4522	140286	45810
4523	140320	45780
4524	140351	45749
4525	140381	45718
4526	140422	45690
4527	140456	45660
4528	140492	45631
4529	140524	45600
4530	140561	45571
4531	140592	45540
4532	140626	45510
4533	140665	45482
4534	140699	45452
4535	140730	45420
4536	140771	45393
4537	140801	45361
4538	140833	45331
4539	140865	45300
4540	140896	45269
4541	140930	45239
4542	140968	45210
4543	141000	45179
4544	141031	45148
4545	141063	45117
4546	141094	45087
4547	141128	45056
4548	141169	45028
4549	141201	44998
4550	141234	44967
4551	141270	44938
4552	141302	44907
4553	141333	44876
4554	141364	44845
4555	141397	44815
4556	141429	44784
4557	141462	44754
4558	141493	44723
4559	141525	44692
4560	141557	44661
4561	141591	44631
4562	141627	44601
4563	141668	44573
4564	141701	44543
4565	141733	44512
4566	141765	44482
4567	141805	44454
4568	141847	44426
4569	141879	44395
4570	141913	44365
4571	141950	44336
4572	141982	44305
4573	142011	44273
4574	142042	44242
4575	142078	44213
4576	142111	44182
4577	142143	44152
4578	142175	44121
4579	142216	44093
4580	142252	44063
4581	142289	44034
4582	142321	44003
4583	142353	43973
4584	142385	43942
4585	142422	43913
4586	142452	43881
4587	142484	43851
4588	142516	43820
4589	142557	43792
4590	142593	43762
4591	142633	43734
4592	142666	43703
4593	142698	43673
4594	142732	43642
4595	142764	43612
4596	142796	43581
4597	142827	43550
4598	142859	43519
4599	142892	43489
4600	142929	43459
4601	142959	43428
4602	142991	43397
4603	143020	43365
4604	143051	43334
4605	143090	43306
4606	143122	43275
4607	143155	43245
4608	143190	43215
4609	143231	43186
4610	143264	43156
4611	143298	43126
4612	143328	43094
4613	143361	43064
4614	143393	43033
4615	143426	43003
4616	143459	42972
4617	143491	42941
4618	143522	42910
4619	143552	42879
4620	143590	42850
4621	143622	42819
4622	143655	42789
4623	143688	42758
4624	143720	42727
4625	143752	42696
4626	143783	42665
4627	143816	42635
4628	143847	42604
4629	143878	42573
4630	143911	42542
4631	143948	42513
4632	143981	42482
4633	144020	42454
4634	144051	42422
4635	144086	42393
4636	144129	42365
4637	144164	42335
4638	144195	42304
4639	144227	42273
4640	144259	42242
4641	144292	42212
4642	144325	42181
4643	144356	42150
4644	144386	42119
4645	144418	42088
4646	144451	42057
4647	144482	42026
4648	144520	41997
4649	144552	41966
4650	144585	41936
4651	144617	41905
4652	144648	41874
4653	144680	41843
4654	144718	41814
4655	144748	41782
4656	144784	41753
4657	144827	41725
4658	144858	41694
4659	144899	41666
4660	144929	41635
4661	144961	41604
4662	144993	41573
4663	145024	41542
4664	145056	41511
4665	145089	41480
4666	145123	41450
4667	145161	41421
4668	145205	41394
4669	145242	41364
4670	145275	41333
4671	145309	41303
4672	145342	41273
4673	145374	41242
4674	145405	41211
4675	145438	41180
4676	145472	41150
4677	145505	41119
4678	145537	41088
4679	145568	41057
4680	145596	41025
4681	145629	40995
4682	145661	40964
4683	145694	40933
4684	145727	40903
4685	145756	40871
4686	145787	40840
4687	145820	40809
4688	145852	40778
4689	145885	40748
4690	145915	40717
4691	145947	40686
4692	145980	40655
4693	146015	40625
4694	146046	40594
4695	146079	40563
4696	146122	40536
4697	146155	40505
4698	146194	40476
4699	146232	40447
4700	146261	40415
4701	146297	40385
4702	146327	40354
4703	146360	40323
4704	146401	40295
4705	146432	40264
4706	146468	40234
4707	146500	40203
4708	146533	40173
4709	146566	40142
4710	146602	40112
4711	146646	40085
4712	146678	40054
4713	146716	40024
4714	146746	39993
4715	146780	39963
4716	146811	39931
4717	146846	39901
4718	146880	39871
4719	146911	39840
4720	146955	39812
4721	147007	39787
4722	147036	39755
4723	147063	39723
4724	147097	39692
4725	147126	39661
4726	147156	39629
4727	147184	39597
4728	147211	39565
4729	147240	39533
4730	147269	39502
4731	147296	39469
4732	147326	39438
4733	147354	39406
4734	147384	39375
4735	147414	39343
4736	147442	39311
4737	147470	39279
4738	147498	39247
4739	147528	39216
4740	147557	39184
4741	147589	39153
4742	147619	39122
4743	147650	39091
4744	147676	39058
4745	147703	39026
4746	147732	38994
4747	147761	38963
4748	147788	38931
4749	147824	38901
4750	147855	38870
4751	147885	38838
4752	147913	38806
4753	147946	38776
4754	147976	38744
4755	148004	38712
4756	148029	38679
4757	148057	38648
4758	148086	38616
4759	148114	38584
4760	148142	38552
4761	148169	38520
4762	148201	38489
4763	148229	38457
4764	148262	38426
4765	148289	38394
4766	148318	38362
4767	148348	38331
4768	148379	38300
4769	148427	38273
4770	148479	38248
4771	148513	38217
4772	148546	38187
4773	148593	38160
4774	148629	38130
